no,location_node,destination_node,location_lat,location_lon,destination_lat,destination_lon,time
2178,42434386,42436546,40.79287,-73.940788,40.7813,-73.953079,2010/2/2 8:10
2179,596775882,42445950,40.756145,-73.975372,40.763615,-73.972023,2010/2/2 8:10
2180,599057001,42442230,40.645237,-73.77668,40.72123,-73.994781,2010/2/2 8:10
2181,42430704,42428223,40.765755,-73.994804,40.74498,-73.988632,2010/2/2 8:10
2182,42430356,42426747,40.760063,-73.981636,40.702267,-74.012794,2010/2/2 8:10
2183,42432564,42440022,40.779015,-73.980865,40.765434,-73.980476,2010/2/2 8:10
2184,1061531603,2831728347,40.788567,-73.976776,40.805161,-73.939308,2010/2/2 8:10
2185,42435636,42445926,40.750584,-73.994659,40.756428,-73.976387,2010/2/2 8:10
2186,42448693,42447076,40.740211,-73.986374,40.768276,-73.963936,2010/2/2 8:10
2187,42449685,42430347,40.747917,-73.976799,40.757256,-73.982208,2010/2/2 8:10
2188,42431078,42434156,40.792202,-73.975029,40.78632,-73.968742,2010/2/2 8:10
2189,42442983,42436754,40.764904,-73.961395,40.741798,-73.977997,2010/2/2 8:10
2190,42435677,42430651,40.760498,-73.987701,40.758068,-74.000694,2010/2/2 8:10
2191,42435677,42431165,40.76033,-73.987396,40.727455,-73.99353,2010/2/2 8:10
2192,42439464,42431544,40.774727,-73.984215,40.762993,-73.974754,2010/2/2 8:10
2193,42436627,42440456,40.789375,-73.943245,40.756962,-73.973198,2010/2/2 8:10
2194,42454642,42436149,40.730858,-74.008896,40.736782,-74.006531,2010/2/2 8:10
2195,42429773,42453610,40.718994,-73.987923,40.720303,-73.98027,2010/2/2 8:10
2196,42445928,42432585,40.757687,-73.975655,40.760452,-73.984047,2010/2/2 8:10
2197,42442961,42430320,40.759823,-73.964645,40.753376,-73.985802,2010/2/2 8:10
2198,42443000,42430384,40.767147,-73.959641,40.763702,-73.976578,2010/2/2 8:10
2199,42456575,42436911,40.784283,-73.957336,40.776005,-73.964005,2010/2/2 8:10
2200,42440022,42430747,40.76572,-73.979782,40.770317,-73.990051,2010/2/2 8:10
2201,42440012,42429577,40.762691,-73.981705,40.715069,-74.013885,2010/2/2 8:10
2202,42443804,42428444,40.752831,-73.978607,40.723885,-73.998436,2010/2/2 8:10
2203,42436754,42427764,40.741856,-73.978477,40.764053,-73.973854,2010/2/2 8:10
2204,42452951,42446099,40.778236,-73.963043,40.789143,-73.953674,2010/2/2 8:10
2205,42446036,42428014,40.78001,-73.95945,40.769081,-73.951927,2010/2/2 8:10
2206,42435522,42432580,40.773701,-73.946297,40.757996,-73.977882,2010/2/2 8:10
2207,42446998,42432847,40.758839,-73.970589,40.761486,-73.969398,2010/2/2 8:10
2208,42432929,42435359,40.810745,-73.952766,40.801655,-73.960678,2010/2/2 8:10
2209,1698103521,42452314,40.773746,-73.871071,40.709412,-74.01519,2010/2/2 8:10
2210,42436746,1698103194,40.744411,-73.985283,40.770519,-73.864983,2010/2/2 8:10
2211,42445653,42436703,40.74995,-73.979317,40.758686,-73.972748,2010/2/2 8:10
2212,42424225,42428313,40.779308,-73.973831,40.763691,-73.982918,2010/2/2 8:10
2213,42436510,42437451,40.76577,-73.97187,40.765129,-73.958916,2010/2/2 8:10
2214,42431877,599047098,40.70417,-74.011497,40.646759,-73.790344,2010/2/2 8:10
2215,42453943,42445569,40.712402,-74.010063,40.703236,-74.009644,2010/2/2 8:10
2216,42428065,42436575,40.782829,-73.980431,40.741341,-73.987633,2010/2/2 8:10
2217,42430571,42435596,40.716919,-74.008873,40.7407,-74.003098,2010/2/2 8:10
2218,42455051,42439834,40.724148,-73.984917,40.741962,-73.998222,2010/2/2 8:10
2219,42443806,42437529,40.753326,-73.978065,40.737278,-73.985275,2010/2/2 8:10
2220,42446998,42434085,40.759254,-73.970757,40.754086,-73.974014,2010/2/2 8:10
2221,42444991,42430600,40.757664,-73.993698,40.751266,-74.00547,2010/2/2 8:10
2222,42430298,42427369,40.749649,-73.989426,40.740383,-73.992302,2010/2/2 8:10
2223,42437363,42442960,40.756535,-73.987709,40.757786,-73.965218,2010/2/2 8:10
2224,42434215,42431902,40.725986,-73.983803,40.701729,-74.01149,2010/2/2 8:10
2225,42456568,370923579,40.744923,-73.982765,40.748886,-73.964943,2010/2/2 8:10
2226,42430052,42428272,40.773441,-73.963989,40.753887,-73.987228,2010/2/2 8:10
2227,596776127,42448338,40.777748,-73.959663,40.760159,-73.970764,2010/2/2 8:10
2228,42826064,42818588,40.765366,-73.931648,40.750595,-73.940559,2010/2/2 8:10
2229,42446472,42446031,40.772808,-73.958099,40.779285,-73.960632,2010/2/2 8:10
2230,42428015,42445256,40.769699,-73.951141,40.789886,-73.952522,2010/2/2 8:10
2231,42426060,42446398,40.724037,-74.008018,40.718941,-73.975845,2010/2/2 8:10
2232,42434285,42481730,40.747234,-74.004654,40.640923,-73.948891,2010/2/2 8:10
2233,42448813,42446999,40.755066,-73.971779,40.759903,-73.970795,2010/2/2 8:10
2234,42428013,42446013,40.768837,-73.952423,40.775036,-73.964104,2010/2/2 8:10
2235,42444223,42442937,40.703773,-74.006805,40.750141,-73.972519,2010/2/2 8:10
2236,42445700,42428391,40.719196,-74.005692,40.711754,-74.008919,2010/2/2 8:10
2237,42432148,42436751,40.72308,-74.001862,40.743607,-73.982491,2010/2/2 8:10
2238,42435677,42449005,40.760685,-73.98793,40.787636,-73.952591,2010/2/2 8:10
2239,42443329,42442480,40.775414,-73.980362,40.787178,-73.974686,2010/2/2 8:10
2240,42437384,42436701,40.776539,-73.978569,40.759266,-73.973717,2010/2/2 8:10
2241,42443027,42446998,40.772984,-73.954758,40.759262,-73.970665,2010/2/2 8:10
2242,42428012,42423579,40.768353,-73.952583,40.760403,-73.96019,2010/2/2 8:10
2243,42444230,42436703,40.703556,-74.006065,40.759068,-73.972054,2010/2/2 8:10
2244,42435272,596775951,40.776398,-73.976357,40.761246,-73.971153,2010/2/2 8:10
2245,42439559,596775946,40.771652,-73.961678,40.763462,-73.970245,2010/2/2 8:10
2246,42446800,42445936,40.715759,-74.015472,40.759956,-73.973122,2010/2/2 8:10
2247,42454006,596775840,40.746971,-73.972809,40.754353,-73.975609,2010/2/2 8:10
2248,42436921,42434085,40.772362,-73.955711,40.753891,-73.974091,2010/2/2 8:10
2249,42452353,42897099,40.756226,-73.97863,40.744469,-73.886353,2010/2/2 8:10
2250,42429981,42432451,40.763165,-73.962982,40.749943,-73.975319,2010/2/2 8:10
2251,42432867,42436371,40.75808,-73.961998,40.728661,-74.006241,2010/2/2 8:10
2252,42422026,42430277,40.712463,-74.016212,40.744171,-73.990944,2010/2/2 8:10
2253,42428310,449581627,40.76236,-73.983894,40.74194,-73.988792,2010/2/2 8:10
2254,42447235,42430063,40.76564,-73.963432,40.772137,-73.959358,2010/2/2 8:10
2255,42444223,42435660,40.703922,-74.006866,40.755611,-73.989594,2010/2/2 8:10
2256,42443310,42436060,40.770885,-73.983017,40.721661,-74.009491,2010/2/2 8:10
2257,42421731,42430352,40.79837,-73.96151,40.75919,-73.982506,2010/2/2 8:10
2258,42430320,42432700,40.752857,-73.985306,40.759056,-73.987732,2010/2/2 8:10
2259,42454196,2302133933,40.778461,-73.949677,40.741131,-73.984085,2010/2/2 8:10
2260,42428297,42431560,40.757996,-73.985603,40.766911,-73.98587,2010/2/2 8:10
2261,42455119,42437436,40.760326,-73.961327,40.766537,-73.963287,2010/2/2 8:10
2262,42454196,42435922,40.777458,-73.948784,40.712879,-73.992363,2010/2/2 8:10
2263,42430253,2854054927,40.737259,-73.996956,40.715332,-73.985382,2010/2/2 8:10
2264,42440565,42430333,40.756481,-73.962318,40.754875,-73.984695,2010/2/2 8:10
2265,42421728,42443366,40.797989,-73.960129,40.790791,-73.969086,2010/2/2 8:10
2266,42430669,42428003,40.760941,-73.999374,40.76577,-73.954544,2010/2/2 8:10
2267,42430745,42448707,40.77034,-73.991608,40.737396,-73.978668,2010/2/2 8:10
2268,42432436,42447228,40.752792,-73.981239,40.768696,-73.970299,2010/2/2 8:10
2269,42428016,42442933,40.77092,-73.950661,40.747746,-73.973389,2010/2/2 8:10
2270,42445365,42445926,40.747517,-73.982346,40.756229,-73.976189,2010/2/2 8:10
2271,42442432,42438506,40.778572,-73.981827,40.774624,-73.955147,2010/2/2 8:10
2272,42436539,42428049,40.783302,-73.957993,40.778893,-73.94487,2010/2/2 8:10
2273,1372888558,1372888558,40.68288,-73.980705,40.68288,-73.980705,2010/2/2 8:10
2274,42444223,42430363,40.703552,-74.007011,40.7607,-73.978577,2010/2/2 8:10
2275,42429663,339044224,40.743237,-74.00367,40.733147,-74.00589,2010/2/2 8:10
2276,42430052,42441569,40.773998,-73.964012,40.789417,-73.980957,2010/2/2 8:10
2277,42451744,42442937,40.771156,-73.948669,40.750175,-73.972656,2010/2/2 8:10
2278,42435642,42430367,40.751171,-73.994057,40.761166,-73.977913,2010/2/2 8:10
2279,42446977,42437644,40.752663,-73.975296,40.748466,-73.984482,2010/2/2 8:10
2280,42445357,42440012,40.716316,-74.009201,40.763054,-73.981911,2010/2/2 8:10
2281,42439443,42439203,40.750286,-73.991463,40.738316,-73.988136,2010/2/2 8:10
2282,561042193,42445039,40.748226,-73.980682,40.768963,-73.985397,2010/2/2 8:10
2283,42440463,42428013,40.755779,-73.969398,40.769184,-73.952698,2010/2/2 8:10
2284,596776032,42431015,40.766838,-73.966911,40.783226,-73.981735,2010/2/2 8:10
2285,42431680,596775946,40.767166,-73.962173,40.762947,-73.969986,2010/2/2 8:10
2286,42431659,42439981,40.763721,-73.961723,40.756573,-73.986679,2010/2/2 8:10
2287,42422026,370894979,40.711498,-74.015968,40.718945,-73.974869,2010/2/2 8:10
2288,42445378,42445953,40.745773,-73.977966,40.763859,-73.970955,2010/2/2 8:10
2289,42453008,42435422,40.74778,-73.971886,40.749485,-73.992378,2010/2/2 8:10
2290,42428737,42432558,40.798599,-73.968971,40.778221,-73.978317,2010/2/2 8:10
2291,1815133244,42424610,40.76535,-73.987755,40.72097,-74.00901,2010/2/2 8:10
2292,42436544,42447228,40.781593,-73.954193,40.768696,-73.970139,2010/2/2 8:10
2293,42435660,596775870,40.756229,-73.990456,40.757774,-73.97435,2010/2/2 8:10
2294,42456041,42431877,40.758865,-73.962654,40.703907,-74.011597,2010/2/2 8:10
2295,42439070,42445404,40.734531,-73.994568,40.744816,-73.984039,2010/2/2 8:10
2296,42446013,42440009,40.774399,-73.962982,40.762115,-73.981598,2010/2/2 8:10
2297,42436492,42435422,40.768188,-73.956772,40.749943,-73.992729,2010/2/2 8:10
2298,42818570,42818570,40.754971,-73.93663,40.754971,-73.93663,2010/2/2 8:10
2299,2821304146,2821304146,40.71246,-74.00573,40.71246,-74.00573,2010/2/2 8:10
2300,42454433,42430704,40.76049,-73.994957,40.765762,-73.994629,2010/2/2 8:10
2301,42440452,42446934,40.759186,-73.976212,40.744534,-73.980255,2010/2/2 8:10
2302,42428682,42447020,40.789387,-73.975471,40.762489,-73.967545,2010/2/2 8:10
2303,595314119,42435499,40.795429,-73.974487,40.779667,-73.96006,2010/2/2 8:10
2304,42434090,42430271,40.752975,-73.970551,40.742668,-73.992302,2010/2/2 8:10
2305,2844853162,42430384,40.744041,-73.9244,40.763973,-73.977341,2010/2/2 8:10
2306,42435578,42428310,40.737198,-74.005104,40.762115,-73.983208,2010/2/2 8:10
2307,42445413,42437425,40.743523,-73.979774,40.768574,-73.968071,2010/2/2 8:10
2308,42445653,42428493,40.749573,-73.978981,40.73505,-73.990616,2010/2/2 8:10
2309,42446998,42443027,40.759403,-73.970901,40.773998,-73.955894,2010/2/2 8:10
2310,42442960,42437287,40.758575,-73.965767,40.734589,-73.983208,2010/2/2 8:10
2311,42438155,42452026,40.710125,-74.011559,40.722553,-74.003609,2010/2/2 8:10
2312,42437909,339044224,40.746326,-74.001404,40.733292,-74.005234,2010/2/2 8:10
2313,42440743,42443618,40.731556,-73.982262,40.757591,-73.96386,2010/2/2 8:10
2314,427841043,2302133933,40.754822,-73.996643,40.74052,-73.983635,2010/2/2 8:10
2315,42435642,42445027,40.751083,-73.994095,40.764362,-73.987862,2010/2/2 8:10
2316,42446977,42448707,40.752567,-73.975479,40.737019,-73.978271,2010/2/2 8:10
2317,42432464,42440004,40.749535,-73.972977,40.761318,-73.982475,2010/2/2 8:10
2318,42428720,595314040,40.795975,-73.970856,40.808094,-73.965454,2010/2/2 8:10
2319,42430747,42430685,40.770573,-73.991043,40.762943,-73.996834,2010/2/2 8:10
2320,42440785,42436701,40.71442,-73.990349,40.760075,-73.974625,2010/2/2 8:10
2321,42444457,42443824,40.804214,-73.937546,40.798985,-73.933365,2010/2/2 8:10
2322,42445011,42430704,40.7593,-73.992088,40.76564,-73.994652,2010/2/2 8:10
2323,42435654,42448735,40.755623,-73.991409,40.782349,-73.950966,2010/2/2 8:10
2324,42421800,42435497,40.784103,-73.970207,40.78009,-73.961014,2010/2/2 8:10
2325,42435518,42448321,40.775688,-73.950752,40.761917,-73.967285,2010/2/2 8:10
2326,42428944,42437917,40.829609,-73.948288,40.798981,-73.963448,2010/2/2 8:10
2327,42436129,42432142,40.732906,-74.007011,40.72377,-74.002815,2010/2/2 8:10
2328,42437354,805771586,40.719997,-73.97789,40.722988,-73.988396,2010/2/2 8:10
2329,42442569,42443381,40.803181,-73.963737,40.793175,-73.967369,2010/2/2 8:10
2330,42455119,42428014,40.760399,-73.961357,40.769711,-73.952705,2010/2/2 8:10
2331,42428037,42435272,40.776203,-73.94696,40.776672,-73.976868,2010/2/2 8:10
2332,42435522,42452954,40.773842,-73.946136,40.776768,-73.959091,2010/2/2 8:10
2333,599025394,42504294,40.641617,-73.787369,40.710171,-73.951553,2010/2/2 8:10
2334,42439955,42430371,40.751526,-73.989029,40.762585,-73.979507,2010/2/2 8:10
2335,805771586,42430075,40.723434,-73.988411,40.770058,-73.954353,2010/2/2 8:10
2336,42431470,42442949,40.731941,-73.982063,40.75399,-73.969788,2010/2/2 8:10
2337,42423677,42439994,40.767887,-73.978149,40.758694,-73.983757,2010/2/2 8:10
2338,42429980,42444051,40.764046,-73.96505,40.753162,-73.973236,2010/2/2 8:10
2339,596776120,42429342,40.778759,-73.958862,40.77607,-73.948586,2010/2/2 8:10
2340,596776156,42446099,40.783245,-73.955948,40.788311,-73.953499,2010/2/2 8:10
2341,42435646,42432580,40.752834,-73.99192,40.757874,-73.977974,2010/2/2 8:11
2342,42430274,42435660,40.744213,-73.991608,40.756809,-73.990341,2010/2/2 8:11
2343,42436396,42427371,40.734093,-74.00631,40.739967,-73.993057,2010/2/2 8:11
2344,42430115,42434285,40.718105,-74.005135,40.747242,-74.004547,2010/2/2 8:11
2345,42439443,1538237248,40.750435,-73.991631,40.710121,-74.006416,2010/2/2 8:11
2346,42440452,42430707,40.758514,-73.976486,40.766922,-73.994255,2010/2/2 8:11
2347,42452812,42436705,40.784233,-73.953781,40.758858,-73.971619,2010/2/2 8:11
2348,42432856,42424427,40.760483,-73.967773,40.77364,-73.979393,2010/2/2 8:11
2349,42439556,42436922,40.772675,-73.964447,40.770897,-73.952347,2010/2/2 8:11
2350,42430707,42443666,40.766453,-73.993835,40.705673,-74.01741,2010/2/2 8:11
2351,42445413,42449945,40.742966,-73.980255,40.751438,-73.974899,2010/2/2 8:11
2352,42449928,42436701,40.744633,-73.978645,40.760365,-73.974564,2010/2/2 8:11
2353,42439561,42439972,40.770485,-73.958717,40.755836,-73.987434,2010/2/2 8:11
2354,42447144,42436511,40.782372,-73.95314,40.764339,-73.970428,2010/2/2 8:11
2355,42502712,42436355,40.677052,-74.000595,40.725815,-74.00766,2010/2/2 8:11
2356,371037408,42436541,40.759666,-73.961586,40.782471,-73.956284,2010/2/2 8:11
2357,42443027,42428590,40.773605,-73.954865,40.773411,-73.982361,2010/2/2 8:11
2358,42430004,42434871,40.713421,-74.009087,40.720695,-74.009445,2010/2/2 8:11
2359,42444223,1930487416,40.703861,-74.00708,40.747135,-73.975639,2010/2/2 8:11
2360,42432060,42422899,40.721249,-73.989166,40.745895,-73.971985,2010/2/2 8:11
2361,42434360,339044224,40.737476,-73.985931,40.733063,-74.006004,2010/2/2 8:11
2362,42428013,42444055,40.769569,-73.952927,40.750893,-73.969093,2010/2/2 8:11
2363,42434357,42432444,40.736057,-73.986382,40.751362,-73.976753,2010/2/2 8:11
2364,42450044,42431678,40.785412,-73.950157,40.76762,-73.96347,2010/2/2 8:11
2365,2408421259,2408421259,40.772827,-73.869469,40.772827,-73.869469,2010/2/2 8:11
2366,358447541,42445920,40.748264,-74.001411,40.754459,-73.978882,2010/2/2 8:11
2367,42435624,42434354,40.745323,-73.998795,40.735443,-73.988281,2010/2/2 8:11
2368,42430255,42445232,40.737961,-73.996071,40.769608,-73.962791,2010/2/2 8:11
2369,42428489,42446977,40.732964,-73.991188,40.752434,-73.974457,2010/2/2 8:11
2370,42432700,42436340,40.759731,-73.988708,40.722702,-74.008118,2010/2/2 8:11
2371,42442404,42435684,40.770966,-73.987511,40.762379,-73.986473,2010/2/2 8:11
2372,42430571,42433604,40.716846,-74.009552,40.751503,-73.983192,2010/2/2 8:11
2373,42431490,42452107,40.736786,-73.993126,40.714527,-73.982956,2010/2/2 8:11
2374,42430367,593915255,40.761162,-73.978134,40.757515,-74.000954,2010/2/2 8:11
2375,42430367,42439968,40.761089,-73.978088,40.754639,-73.987579,2010/2/2 8:11
2376,42428020,42436710,40.771687,-73.951469,40.75716,-73.968269,2010/2/2 8:11
2377,42444909,42428436,40.742039,-74.004555,40.721397,-74.00074,2010/2/2 8:11
2378,42427483,42428460,40.748474,-74.003654,40.728359,-73.994202,2010/2/2 8:11
2379,42430292,42430736,40.747879,-73.989265,40.768433,-73.992668,2010/2/2 8:11
2380,42438306,42430745,40.779453,-73.987946,40.770161,-73.991234,2010/2/2 8:11
2381,42443336,2061592973,40.777145,-73.978081,40.771526,-73.988777,2010/2/2 8:11
2382,42455694,42430363,40.769417,-73.965057,40.76107,-73.979546,2010/2/2 8:11
2383,42442480,42431549,40.787918,-73.975731,40.764744,-73.98037,2010/2/2 8:11
2384,42427371,42440012,40.741112,-73.9944,40.762276,-73.980614,2010/2/2 8:11
2385,42428590,42427996,40.772923,-73.982178,40.765144,-73.955208,2010/2/2 8:11
2386,42431635,1506902240,40.718079,-74.014816,40.709,-74.012291,2010/2/2 8:11
2387,42446461,42429324,40.774487,-73.961967,40.7808,-73.959389,2010/2/2 8:11
2388,42428234,42432580,40.748207,-73.988029,40.758617,-73.978081,2010/2/2 8:11
2389,42429773,42437346,40.718918,-73.98793,40.723221,-73.983238,2010/2/2 8:11
2390,42421775,42430600,40.784306,-73.979599,40.750565,-74.004379,2010/2/2 8:11
2391,42449928,42428264,40.744873,-73.97876,40.75219,-73.987175,2010/2/2 8:11
2392,42434158,42435497,40.787743,-73.972923,40.780098,-73.961349,2010/2/2 8:11
2393,42442959,42803880,40.758152,-73.966766,40.765343,-73.892296,2010/2/2 8:11
2394,42454192,42446093,40.781269,-73.956879,40.788067,-73.953346,2010/2/2 8:11
2395,42435663,42430288,40.757202,-73.990112,40.746944,-73.989487,2010/2/2 8:11
2396,42455887,42429874,40.734585,-73.980225,40.743759,-73.987991,2010/2/2 8:11
2397,42447132,42432847,40.779076,-73.956017,40.76067,-73.9683,2010/2/2 8:11
2398,1733612459,42447009,40.763943,-73.954391,40.762375,-73.967812,2010/2/2 8:11
2399,42432598,593915255,40.764179,-73.992401,40.757965,-74.000748,2010/2/2 8:11
2400,42449985,42432818,40.76479,-73.963593,40.763206,-73.973969,2010/2/2 8:11
2401,42450030,42445909,40.779434,-73.953186,40.749985,-73.982033,2010/2/2 8:11
2402,42454423,42435253,40.725876,-74.000488,40.770603,-73.98011,2010/2/2 8:11
2403,42444964,42436050,40.754562,-73.995399,40.718372,-74.010513,2010/2/2 8:11
2404,42428491,42430344,40.734188,-73.990929,40.756516,-73.982513,2010/2/2 8:11
2405,42435663,42440012,40.756947,-73.989738,40.7621,-73.980957,2010/2/2 8:11
2406,42438819,596775919,40.776321,-73.988373,40.759422,-73.972054,2010/2/2 8:11
2407,42436586,596775919,40.739487,-73.98246,40.760296,-73.972786,2010/2/2 8:11
2408,42443020,42445661,40.771389,-73.956436,40.749168,-73.975716,2010/2/2 8:11
2409,277630881,42497580,40.721382,-73.844414,40.692856,-73.990891,2010/2/2 8:11
2410,42436407,247074607,40.735737,-74.00602,40.751305,-74.007004,2010/2/2 8:11
2411,42427426,42437363,40.745232,-73.995377,40.756149,-73.987122,2010/2/2 8:11
2412,561035332,42442463,40.804668,-73.965645,40.782925,-73.978706,2010/2/2 8:11
2413,42446472,596775951,40.773064,-73.958542,40.761375,-73.971748,2010/2/2 8:11
2414,42448693,42430269,40.740227,-73.986359,40.742325,-73.993126,2010/2/2 8:11
2415,42435687,42445924,40.763115,-73.985817,40.755905,-73.977409,2010/2/2 8:11
2416,42443618,42455694,40.757786,-73.963524,40.769447,-73.965729,2010/2/2 8:11
2417,276314183,42443280,40.742058,-73.907364,40.78302,-73.97422,2010/2/2 8:11
2418,42439990,42431656,40.758347,-73.985275,40.76458,-73.964455,2010/2/2 8:11
2419,42430347,42430347,40.757996,-73.98291,40.757996,-73.98291,2010/2/2 8:11
2420,42443556,42430317,40.754364,-73.979584,40.75248,-73.986267,2010/2/2 8:11
2421,42442463,42445574,40.783417,-73.978104,40.726131,-74.005547,2010/2/2 8:11
2422,42429664,42432438,40.744415,-74.006546,40.751919,-73.979218,2010/2/2 8:11
2423,42437605,42432580,40.721096,-73.993668,40.75869,-73.978821,2010/2/2 8:11
2424,561035332,596775946,40.804726,-73.966362,40.763409,-73.970192,2010/2/2 8:11
2425,42435516,42430361,40.776691,-73.953178,40.76067,-73.97966,2010/2/2 8:11
2426,42437881,42456197,40.741329,-73.989578,40.724281,-73.999435,2010/2/2 8:11
2427,42437909,42454325,40.746342,-74.001343,40.742134,-74.006256,2010/2/2 8:11
2428,42431034,42442502,40.788269,-73.978355,40.791092,-73.971237,2010/2/2 8:11
2429,42435301,596775963,40.779114,-73.973969,40.765728,-73.967117,2010/2/2 8:11
2430,42435317,42440025,40.789249,-73.966629,40.765648,-73.979378,2010/2/2 8:11
2431,42438306,42436377,40.779411,-73.988197,40.730385,-74.006958,2010/2/2 8:11
2432,42444043,42430342,40.755051,-73.977814,40.755173,-73.98185,2010/2/2 8:11
2433,42440639,42440639,40.709202,-74.01635,40.709225,-74.016182,2010/2/2 8:11
2434,42444223,42452040,40.704288,-74.006989,40.72139,-74.001854,2010/2/2 8:11
2435,42430044,42430259,40.721546,-73.997284,40.739586,-73.995293,2010/2/2 8:11
2436,42435422,42456555,40.749474,-73.99247,40.741795,-73.98613,2010/2/2 8:11
2437,42440459,42444055,40.757519,-73.972214,40.750275,-73.967979,2010/2/2 8:11
2438,1061531807,42428007,40.794724,-73.971329,40.766922,-73.953957,2010/2/2 8:11
2439,42440565,42428312,40.75602,-73.962532,40.763191,-73.983643,2010/2/2 8:11
2440,42874646,42849669,40.770988,-73.903313,40.775215,-73.911903,2010/2/2 8:11
2441,42435645,42430639,40.752865,-73.99295,40.756489,-74.001465,2010/2/2 8:11
2442,42434946,2779131560,40.749477,-73.984344,40.754482,-73.998634,2010/2/2 8:11
2443,42436911,42431544,40.776215,-73.964233,40.762337,-73.974731,2010/2/2 8:11
2444,587987721,1698103521,40.705368,-74.01722,40.773972,-73.870796,2010/2/2 8:11
2445,42436707,42844279,40.757183,-73.969322,40.747234,-73.943359,2010/2/2 8:11
2446,246866798,42454642,40.709393,-74.015442,40.73103,-74.008934,2010/2/2 8:11
2447,42428313,42430643,40.76358,-73.983139,40.756893,-74.00135,2010/2/2 8:11
2448,1825841754,42421772,40.76844,-73.981514,40.784168,-73.977631,2010/2/2 8:11
2449,42445920,42436481,40.754314,-73.979012,40.771133,-73.963722,2010/2/2 8:11
2450,42436541,42428277,40.781898,-73.955688,40.754265,-73.987396,2010/2/2 8:11
2451,42443666,42428297,40.706112,-74.016869,40.75798,-73.985329,2010/2/2 8:11
2452,42436894,370880758,40.732513,-74.008751,40.703403,-74.007835,2010/2/2 8:11
2453,42453630,42428308,40.749073,-74.003517,40.761463,-73.983894,2010/2/2 8:11
2454,42427374,247074607,40.74332,-73.997894,40.751312,-74.006996,2010/2/2 8:11
2455,42452882,42452882,40.755123,-73.965294,40.755123,-73.965294,2010/2/2 8:11
2456,42439561,42450044,40.771019,-73.958969,40.785343,-73.949402,2010/2/2 8:11
2457,42428003,42452353,40.7654,-73.954613,40.756927,-73.978333,2010/2/2 8:11
2458,42440326,42445936,40.738457,-73.983704,40.760281,-73.974281,2010/2/2 8:11
2459,42434954,42428272,40.747784,-73.979599,40.753677,-73.98764,2010/2/2 8:11
2460,596775951,1698103521,40.76059,-73.971336,40.774162,-73.871094,2010/2/2 8:11
2461,596788016,42446488,40.772644,-73.962715,40.752048,-73.981064,2010/2/2 8:11
2462,42428052,42429842,40.779404,-73.944389,40.70586,-74.007263,2010/2/2 8:11
2463,42821927,42430304,40.685604,-73.806984,40.749195,-73.986412,2010/2/2 8:11
2464,42443928,42439070,40.710445,-73.988319,40.734394,-73.993706,2010/2/2 8:11
2465,42432847,42440015,40.761013,-73.969612,40.763763,-73.981903,2010/2/2 8:11
2466,596776156,42435257,40.782482,-73.955734,40.771133,-73.979805,2010/2/2 8:11
2467,42447136,42440022,40.780022,-73.955185,40.765362,-73.979675,2010/2/2 8:11
2468,42428052,42446935,40.779594,-73.944138,40.74551,-73.979698,2010/2/2 8:11
2469,42443068,42434172,40.790443,-73.942482,40.784439,-73.949509,2010/2/2 8:11
2470,42435707,42436122,40.764923,-73.984543,40.731197,-74.00843,2010/2/2 8:11
2471,42435710,42430378,40.765144,-73.983749,40.763847,-73.978523,2010/2/2 8:11
2472,42445651,42430736,40.750847,-73.980522,40.76825,-73.992844,2010/2/2 8:11
2473,42446093,42442949,40.788025,-73.953522,40.753345,-73.969421,2010/2/2 8:11
2474,599062332,599062332,40.729855,-74.038399,40.729855,-74.038399,2010/2/2 8:11
2475,42439443,42432438,40.750057,-73.990234,40.751495,-73.97921,2010/2/2 8:11
2476,486876059,42448338,40.718704,-73.987244,40.760414,-73.970901,2010/2/2 8:11
2477,42442404,596788016,40.77113,-73.987144,40.772633,-73.963577,2010/2/2 8:11
2478,42428315,42437670,40.764023,-73.982407,40.755066,-73.999878,2010/2/2 8:11
2479,42428640,42432436,40.780506,-73.98188,40.753845,-73.982658,2010/2/2 8:11
2480,42436539,596776009,40.782673,-73.957352,40.770321,-73.965103,2010/2/2 8:11
2481,42430135,42436396,40.721313,-74.005493,40.733555,-74.006447,2010/2/2 8:11
2482,805771586,246648219,40.722687,-73.988663,40.741917,-74.007744,2010/2/2 8:11
2483,42435684,42446363,40.76252,-73.986481,40.765148,-73.990051,2010/2/2 8:11
2484,42437300,42446668,40.78455,-73.973518,40.754288,-74.000519,2010/2/2 8:11
2485,42439440,42445916,40.749752,-73.991196,40.752991,-73.97953,2010/2/2 8:11
2486,42427797,42428283,40.746624,-73.989563,40.754692,-73.985695,2010/2/2 8:11
2487,42428010,42436705,40.767841,-73.953552,40.758595,-73.971245,2010/2/2 8:11
2488,42443046,42436710,40.780987,-73.949585,40.757294,-73.968231,2010/2/2 8:11
2489,42443806,42429876,40.752781,-73.977959,40.742741,-73.986427,2010/2/2 8:11
2490,42428015,42438889,40.769791,-73.951508,40.755795,-73.972755,2010/2/2 8:11
2491,42444827,42449982,40.726543,-73.986,40.763493,-73.965218,2010/2/2 8:11
2492,1061531707,42432818,40.774143,-73.98204,40.762932,-73.974091,2010/2/2 8:11
2493,42446971,42435654,40.752323,-73.976364,40.755028,-73.990646,2010/2/2 8:11
